,Stock,Total_Return,Total_Years,Start_Date,End_Date
984,BWLD,5.550598476605006,12.706365503080082,2005-02-25,2017-11-10
1585,CTSH,5.54475118691753,12.706365503080082,2005-02-25,2017-11-10
6931,WINA,5.544715447154472,12.706365503080082,2005-02-25,2017-11-10
5174,PNC-WS,5.539901477832512,7.216974674880219,2010-08-23,2017-11-10
351,AN,5.527950310559006,17.853524982888434,2000-01-03,2017-11-10
5987,SPGI,5.480462978164504,17.853524982888434,2000-01-03,2017-11-10
1483,CPRT,5.462646264626462,12.706365503080082,2005-02-25,2017-11-10
3944,LOXO,5.456761006289308,3.277207392197125,2014-08-01,2017-11-10
3959,LRCX,5.433971618020697,17.853524982888434,2000-01-03,2017-11-10
2325,FANG,5.432571428571428,5.078713210130048,2012-10-12,2017-11-10
3943,LOW,5.420870710229611,17.853524982888434,2000-01-03,2017-11-10
6490,TTC,5.4183262821174285,12.706365503080082,2005-02-25,2017-11-10
2599,FTNT,5.4144000000000005,7.9808350444900755,2009-11-17,2017-11-10
1694,D,5.412527681113571,17.853524982888434,2000-01-03,2017-11-10
311,AME,5.409679234665166,12.706365503080082,2005-02-25,2017-11-10
3845,LECO,5.401603176937785,12.706365503080082,2005-02-25,2017-11-10
5181,PNK,5.399175508865621,12.706365503080082,2005-02-25,2017-11-10
6472,TSCO,5.397415185783522,12.706365503080082,2005-02-25,2017-11-10
2087,ELS,5.3963388676032364,12.706365503080082,2005-02-25,2017-11-10
3495,ITW,5.377668840902645,17.853524982888434,2000-01-03,2017-11-10
3010,HCHC,5.376049104346737,8.328542094455852,2009-07-13,2017-11-10
2437,FIX,5.352170452458213,12.706365503080082,2005-02-25,2017-11-10
135,AFG,5.347674976030682,12.706365503080082,2005-02-25,2017-11-10
3573,JKHY,5.344603236389923,12.706365503080082,2005-02-25,2017-11-10
383,AON,5.344493392070485,12.706365503080082,2005-02-25,2017-11-10
4942,PAC,5.344345957561107,11.71252566735113,2006-02-23,2017-11-10
490,ASH,5.342259333909205,17.853524982888434,2000-01-03,2017-11-10
6887,WEN,5.327702992369031,17.853524982888434,2000-01-03,2017-11-10
6842,WAGE,5.323076923076923,5.503080082135524,2012-05-10,2017-11-10
5531,RMD,5.309433389032356,12.706365503080082,2005-02-25,2017-11-10
1312,CLH,5.307871720116618,12.706365503080082,2005-02-25,2017-11-10
392,APD,5.29193056532958,17.853524982888434,2000-01-03,2017-11-10
6204,SYX,5.2848733827947765,12.706365503080082,2005-02-25,2017-11-10
6644,USLM,5.283764367816092,12.706365503080082,2005-02-25,2017-11-10
2304,EXPD,5.276185513288171,17.853524982888434,2000-01-03,2017-11-10
3592,JOBS,5.274452554744525,12.706365503080082,2005-02-25,2017-11-10
2725,GGAL,5.269412829946476,12.706365503080082,2005-02-25,2017-11-10
2138,ENSV,5.2672727272727276,17.8507871321013,2000-01-04,2017-11-10
3131,HOMB,5.264689667179294,11.38672142368241,2006-06-22,2017-11-10
3118,HMSY,5.250248341081575,12.706365503080082,2005-02-25,2017-11-10
2579,FSFG,5.237874323908359,9.092402464065708,2008-10-07,2017-11-10
3514,JACK,5.23358116480793,12.706365503080082,2005-02-25,2017-11-10
2980,HAS,5.23146006259355,17.853524982888434,2000-01-03,2017-11-10
1331,CLR,5.229333333333333,10.494182067077345,2007-05-14,2017-11-10
5459,REX,5.194285714285714,12.706365503080082,2005-02-25,2017-11-10
6944,WLK,5.1804373445070055,12.706365503080082,2005-02-25,2017-11-10
6581,UGP,5.173526140155729,12.706365503080082,2005-02-25,2017-11-10
1026,CALD,5.172222222222222,12.706365503080082,2005-02-25,2017-11-10
2074,EL,5.160086533261223,12.706365503080082,2005-02-25,2017-11-10
4228,MMP,5.147842468825693,12.706365503080082,2005-02-25,2017-11-10
576,AVXS,5.145251396648045,1.7467488021902806,2016-02-11,2017-11-10
3857,LFC,5.132726269315674,12.706365503080082,2005-02-25,2017-11-10
2577,FSBW,5.123257033398611,5.336071184120465,2012-07-10,2017-11-10
1887,DSKEW,5.12,2.1574264202600957,2015-09-14,2017-11-10
5866,SKX,5.119523655525329,12.706365503080082,2005-02-25,2017-11-10
2745,GHM,5.109335354400764,12.706365503080082,2005-02-25,2017-11-10
824,BLUE,5.102084168336674,4.394250513347022,2013-06-19,2017-11-10
933,BSFT,5.094444444444445,7.405886379192334,2010-06-15,2017-11-10
125,AERI,5.092682926829268,4.043805612594114,2013-10-25,2017-11-10
3408,INTU,5.090735889497499,17.853524982888434,2000-01-03,2017-11-10
2709,GEO,5.080622539926706,12.706365503080082,2005-02-25,2017-11-10
4989,PBYI,5.077922077922078,5.059548254620124,2012-10-19,2017-11-10
1805,DIT,5.028497909295593,12.684462696783026,2005-02-25,2017-11-02
5012,PCRX,5.021428571428571,6.757015742642026,2011-02-07,2017-11-10
100,ADS,5.000052544465754,12.706365503080082,2005-02-25,2017-11-10
6282,TDY,4.9940711462450595,12.706365503080082,2005-02-25,2017-11-10
1620,CVCO,4.979716024340771,12.706365503080082,2005-02-25,2017-11-10
6480,TSM,4.979239941665952,12.706365503080082,2005-02-25,2017-11-10
1397,CNI,4.951526689609724,12.706365503080082,2005-02-25,2017-11-10
5688,SBGI,4.936858458636187,12.706365503080082,2005-02-25,2017-11-10
4550,NI,4.930262703076391,17.853524982888434,2000-01-03,2017-11-10
5152,PLXS,4.926229508196721,12.706365503080082,2005-02-25,2017-11-10
5953,SO,4.924729704966098,17.853524982888434,2000-01-03,2017-11-10
2144,ENV,4.905555555555555,7.2881587953456535,2010-07-28,2017-11-10
4068,MCHP,4.8955559843076735,17.853524982888434,2000-01-03,2017-11-10
3992,LVNTA,4.88918862834613,5.23750855578371,2012-08-15,2017-11-10
5716,SCCO,4.8842205524394116,12.706365503080082,2005-02-25,2017-11-10
3803,LABL,4.879983890455095,12.706365503080082,2005-02-25,2017-11-10
2177,EQR,4.872044273016938,17.853524982888434,2000-01-03,2017-11-10
4657,NTCT,4.86734693877551,12.706365503080082,2005-02-25,2017-11-10
4227,MMM,4.861042692939245,17.853524982888434,2000-01-03,2017-11-10
2823,GNRC,4.857975041150582,7.748117727583847,2010-02-10,2017-11-10
6321,TGS,4.857327999098439,12.706365503080082,2005-02-25,2017-11-10
3178,HSY,4.85102380824421,17.853524982888434,2000-01-03,2017-11-10
2427,FIS,4.843494657448146,12.706365503080082,2005-02-25,2017-11-10
3778,KSU,4.84050169265775,12.706365503080082,2005-02-25,2017-11-10
1980,EBAY,4.833940276766206,17.853524982888434,2000-01-03,2017-11-10
2048,EGHT,4.8125,12.706365503080082,2005-02-25,2017-11-10
5951,SNX,4.807060683235268,12.706365503080082,2005-02-25,2017-11-10
896,BR,4.806620437001178,10.639288158795345,2007-03-22,2017-11-10
3040,HEI-A,4.795463109503354,7.216974674880219,2010-08-23,2017-11-10
6308,TFX,4.789023649332822,12.706365503080082,2005-02-25,2017-11-10
1388,CNC,4.7701290719114935,12.706365503080082,2005-02-25,2017-11-10
4034,MASI,4.759379042690815,10.261464750171116,2007-08-07,2017-11-10
1179,CEVA,4.7592592592592595,12.706365503080082,2005-02-25,2017-11-10
6128,STN,4.753485284354945,12.706365503080082,2005-02-25,2017-11-10
1060,CAVM,4.737777777777778,10.529774127310061,2007-05-01,2017-11-10
2967,HA,4.731611893583724,12.706365503080082,2005-02-25,2017-11-10
2137,ENSG,4.70389810512123,10.00684462696783,2007-11-08,2017-11-10
21,ABB,4.69082988942254,12.706365503080082,2005-02-25,2017-11-10
2960,GWW,4.684528541898553,17.853524982888434,2000-01-03,2017-11-10
4832,OKE,4.681539003834692,12.706365503080082,2005-02-25,2017-11-10
5775,SF,4.681061696050851,12.706365503080082,2005-02-25,2017-11-10
4938,OZRK,4.674453851782168,12.706365503080082,2005-02-25,2017-11-10
2336,FBHS,4.670376258611553,6.09719370294319,2011-10-06,2017-11-10
615,BABY,4.668874172185431,12.706365503080082,2005-02-25,2017-11-10
5189,POL,4.660703482845044,12.706365503080082,2005-02-25,2017-11-10
1216,CHD,4.64177194545158,12.706365503080082,2005-02-25,2017-11-10
1902,DTE,4.630671053943564,17.853524982888434,2000-01-03,2017-11-10
6385,TNH,4.623318385650225,12.706365503080082,2005-02-25,2017-11-10
6,AAMC,4.613333333333333,4.908966461327857,2012-12-13,2017-11-10
6997,WSO,4.604931581086573,12.706365503080082,2005-02-25,2017-11-10
6194,SYMC,4.599527466036622,17.853524982888434,2000-01-03,2017-11-10
3659,KAMN,4.595997253016776,12.706365503080082,2005-02-25,2017-11-10
1466,CP,4.59468438538206,12.706365503080082,2005-02-25,2017-11-10
1966,EA,4.593951412989588,5.88911704312115,2011-12-21,2017-11-10
2379,FDX,4.590556621880997,17.853524982888434,2000-01-03,2017-11-10
4681,NUE,4.589854502556036,17.853524982888434,2000-01-03,2017-11-10
3305,IEX,4.587583148558759,12.706365503080082,2005-02-25,2017-11-10
3655,KAI,4.571863158456531,12.706365503080082,2005-02-25,2017-11-10
1511,CRI,4.560841126547381,12.706365503080082,2005-02-25,2017-11-10
6652,USPH,4.54580974403955,12.706365503080082,2005-02-25,2017-11-10
4419,MZOR,4.545701357466063,4.446269678302532,2013-05-31,2017-11-10
774,BIO,4.534034653465348,12.706365503080082,2005-02-25,2017-11-10
4614,NOW,4.532194480946123,5.366187542778919,2012-06-29,2017-11-10
3385,INGR,4.513515785933493,12.706365503080082,2005-02-25,2017-11-10
355,ANCX,4.494615677702689,12.706365503080082,2005-02-25,2017-11-10
3240,IAC,4.493681917211329,17.853524982888434,2000-01-03,2017-11-10
6007,SPNS,4.491148034989327,12.706365503080082,2005-02-25,2017-11-10
903,BREW,4.479452054794521,12.706365503080082,2005-02-25,2017-11-10
5484,RGLD,4.475214312336937,12.706365503080082,2005-02-25,2017-11-10
6074,SSNC,4.474646830000681,7.616700889801506,2010-03-30,2017-11-10
1611,CULP,4.443148309563992,12.706365503080082,2005-02-25,2017-11-10
6523,TWOU,4.442642310960069,3.62217659137577,2014-03-28,2017-11-10
1810,DJCO,4.428571428571428,12.676249144421629,2005-03-07,2017-11-09
5127,PKG,4.41750330574465,12.706365503080082,2005-02-25,2017-11-10
6659,UTHR,4.413839285714286,12.706365503080082,2005-02-25,2017-11-10
1341,CLVS,4.410208,5.979466119096509,2011-11-18,2017-11-10
7104,YRD,4.39975971066191,1.8973305954825461,2015-12-18,2017-11-10
4907,OSIS,4.390995260663508,12.706365503080082,2005-02-25,2017-11-10
3080,HIFS,4.380312585686866,12.698151950718685,2005-02-28,2017-11-10
3985,LUV,4.374537453745374,17.853524982888434,2000-01-03,2017-11-10
4616,NPK,4.366425909739156,12.706365503080082,2005-02-25,2017-11-10
1559,CSV,4.364623407711379,12.706365503080082,2005-02-25,2017-11-10
1478,CPK,4.3637688841770474,12.706365503080082,2005-02-25,2017-11-10
267,ALL,4.361849211492764,17.853524982888434,2000-01-03,2017-11-10
4950,PAM,4.360611367616622,8.087611225188228,2009-10-09,2017-11-10
4551,NICE,4.357503789792824,12.706365503080082,2005-02-25,2017-11-10
2046,EGBN,4.356996810337777,12.706365503080082,2005-02-25,2017-11-10
2305,EXPE,4.352803428621924,12.309377138945928,2005-07-20,2017-11-10
659,BBSI,4.337559690433064,12.706365503080082,2005-02-25,2017-11-10
5736,SCI,4.337253178560062,12.706365503080082,2005-02-25,2017-11-10
2475,FLS,4.336749434435389,12.706365503080082,2005-02-25,2017-11-10
2242,ETR,4.333786623810113,17.853524982888434,2000-01-03,2017-11-10
3099,HLG,4.330666666666667,2.346338124572211,2015-07-07,2017-11-10
4063,MCD,4.3248204309656835,17.853524982888434,2000-01-03,2017-11-10
2359,FCFS,4.320645428216797,12.706365503080082,2005-02-25,2017-11-10
3905,LMAT,4.305628086953786,11.063655030800822,2006-10-18,2017-11-10
3423,IPAR,4.304975239393092,12.706365503080082,2005-02-25,2017-11-10
3868,LGIH,4.303072439633639,4.008213552361396,2013-11-07,2017-11-10
611,B,4.30005042864347,12.706365503080082,2005-02-25,2017-11-10
6876,WD,4.298582995951416,6.899383983572895,2010-12-17,2017-11-10
3406,INTL,4.291614518147685,12.706365503080082,2005-02-25,2017-11-10
3160,HRS,4.289860592671593,12.706365503080082,2005-02-25,2017-11-10
2724,GG,4.289314873979412,17.853524982888434,2000-01-03,2017-11-10
912,BRK-B,4.286329695577255,17.853524982888434,2000-01-03,2017-11-10
3307,IFF,4.27604073610863,17.853524982888434,2000-01-03,2017-11-10
1496,CR,4.270570322908076,17.853524982888434,2000-01-03,2017-11-10
5223,PRGO,4.2675189393939394,12.706365503080082,2005-02-25,2017-11-10
3116,HMNY,4.266195354205742,6.291581108829569,2011-07-27,2017-11-10
2136,ENS,4.245598125897378,12.706365503080082,2005-02-25,2017-11-10
3174,HSNI,4.243793861946161,9.245722108145106,2008-08-12,2017-11-10
4664,NTL,4.232846172900669,12.706365503080082,2005-02-25,2017-11-10
3266,IBP,4.232273838630808,3.7399041752224504,2014-02-13,2017-11-10
4961,PAYC,4.231023102310231,3.572895277207392,2014-04-15,2017-11-10
380,AOBC,4.215094339622642,12.706365503080082,2005-02-25,2017-11-10
1217,CHDN,4.200893941602294,12.706365503080082,2005-02-25,2017-11-10
5847,SIMO,4.178590933915893,12.366872005475702,2005-06-29,2017-11-10
1825,DLPH,4.175042955326461,5.971252566735113,2011-11-21,2017-11-10
260,ALG,4.165121271639337,12.706365503080082,2005-02-25,2017-11-10
1041,CARO,4.162835663679783,4.05201916495551,2013-10-22,2017-11-10
4383,MUX,4.155444461802843,12.706365503080082,2005-02-25,2017-11-10
5410,RCI,4.148873653281097,12.706365503080082,2005-02-25,2017-11-10
175,AGN,4.13189022947717,17.853524982888434,2000-01-03,2017-11-10
911,BRK-A,4.123791821561339,17.853524982888434,2000-01-03,2017-11-10
2111,EMN,4.121290759336568,17.853524982888434,2000-01-03,2017-11-10
3850,LEN-B,4.116089613034624,7.216974674880219,2010-08-23,2017-11-10
1564,CTAS,4.093583353664912,17.853524982888434,2000-01-03,2017-11-10
4118,MET,4.090294543698697,17.598904859685145,2000-04-05,2017-11-10
6203,SYT,4.089325099250111,12.706365503080082,2005-02-25,2017-11-10
5204,PPL,4.089212454976567,17.853524982888434,2000-01-03,2017-11-10
1743,DECK,4.085608856088561,12.706365503080082,2005-02-25,2017-11-10
4262,MORN,4.074080430181339,12.525667351129364,2005-05-02,2017-11-10
331,AMP,4.0711517692649775,12.153319644079398,2005-09-15,2017-11-10
1451,CORE,4.054896719730675,12.577686516084873,2005-04-13,2017-11-10
2497,FMX,4.038115038115038,12.706365503080082,2005-02-25,2017-11-10
5807,SGU,4.022742669118359,12.706365503080082,2005-02-25,2017-11-10
2854,GPC,4.015972585235524,17.853524982888434,2000-01-03,2017-11-10
4478,NDRM,4.012870012870014,2.924024640657084,2014-11-14,2017-10-17
5974,SP,3.9999999999999996,12.698151950718685,2005-02-28,2017-11-10
2056,EGOV,3.97918914752582,12.706365503080082,2005-02-25,2017-11-10
771,BIG,3.971491631414383,12.706365503080082,2005-02-25,2017-11-10
3489,ITIC,3.9663948144409313,12.706365503080082,2005-02-25,2017-11-10
5142,PLOW,3.964328548289378,7.520876112251882,2010-05-04,2017-11-10
3341,IIVI,3.963196635120926,12.706365503080082,2005-02-25,2017-11-10
4483,NEE,3.962324393358876,12.706365503080082,2005-02-25,2017-11-10
779,BIP,3.956089590850296,9.834360027378509,2008-01-10,2017-11-10
2231,ETE,3.94579001644416,11.770020533880903,2006-02-02,2017-11-10
5890,SMBC,3.933276735733425,12.698151950718685,2005-02-28,2017-11-10
1049,CASS,3.9297859280288496,12.692676249144421,2005-03-02,2017-11-10
9,AAOI,3.916937033084312,4.123203285420945,2013-09-26,2017-11-10
2482,FMBH,3.915807353314877,17.853524982888434,2000-01-03,2017-11-10
5617,RUSHA,3.9113924050632916,12.706365503080082,2005-02-25,2017-11-10
236,AKAM,3.906955736224029,12.706365503080082,2005-02-25,2017-11-10
3838,LDL,3.9045454545454548,12.706365503080082,2005-02-25,2017-11-10
3444,IR,3.889999425584468,17.853524982888434,2000-01-03,2017-11-10
580,AWK,3.8830281497676955,9.552361396303901,2008-04-22,2017-11-10
5854,SIVB,3.8777262180974477,12.706365503080082,2005-02-25,2017-11-10
5248,PSA,3.8760311588042002,12.706365503080082,2005-02-25,2017-11-10
4369,MTW,3.8741296197107657,12.706365503080082,2005-02-25,2017-11-10
2957,GWR,3.858169934640523,12.706365503080082,2005-02-25,2017-11-10
645,BAX,3.845621605535302,17.853524982888434,2000-01-03,2017-11-10
5443,REIS,3.830666943694162,12.706365503080082,2005-02-25,2017-11-10
4371,MTZ,3.827777777777778,12.706365503080082,2005-02-25,2017-11-10
5538,RMR,3.8254891591750395,1.9082819986310746,2015-12-14,2017-11-10
2161,EPM,3.817716560308334,12.706365503080082,2005-02-25,2017-11-10
5200,PPG,3.8156055088115877,17.853524982888434,2000-01-03,2017-11-10
1458,COST,3.8139097216370326,17.853524982888434,2000-01-03,2017-11-10
3873,LHCG,3.8114285714285714,12.424366872005475,2005-06-08,2017-11-10
3524,JBHT,3.80705052878966,12.706365503080082,2005-02-25,2017-11-10
4702,NVEC,3.8056768558951966,12.706365503080082,2005-02-25,2017-11-10
1989,EBSB,3.8044525419921627,9.801505817932922,2008-01-22,2017-11-10
3159,HRL,3.80373278032884,12.706365503080082,2005-02-25,2017-11-10
582,AWR,3.80037597350282,12.706365503080082,2005-02-25,2017-11-10
3951,LPSN,3.7881355932203395,12.706365503080082,2005-02-25,2017-11-10
5247,PRU,3.781331175744155,15.90965092402464,2001-12-13,2017-11-10
4766,OACQR,3.7795121951219515,1.0075290896646132,2016-11-07,2017-11-10
3804,LAD,3.77760226139009,12.706365503080082,2005-02-25,2017-11-10
6504,TTWO,3.777411376751855,12.706365503080082,2005-02-25,2017-11-10
6329,THO,3.7716629760046465,12.706365503080082,2005-02-25,2017-11-10
5356,QLYS,3.7708333333333335,5.117043121149897,2012-09-28,2017-11-10
72,ACOR,3.766666666666667,11.75085557837098,2006-02-09,2017-11-10
1084,CBMXW,3.756727272727273,1.6399726214921286,2016-03-21,2017-11-10
1480,CPLA,3.752180152334695,11.003422313483915,2006-11-09,2017-11-10
4696,NUVA,3.75,12.706365503080082,2005-02-25,2017-11-10
1016,CAE,3.7468521152731684,12.706365503080082,2005-02-25,2017-11-10
4107,MEI,3.7425611861480657,12.706365503080082,2005-02-25,2017-11-10
953,BTI,3.7372252147328577,12.706365503080082,2005-02-25,2017-11-10
528,ATNI,3.7339236204275115,12.706365503080082,2005-02-25,2017-11-10
2002,ECOL,3.7327281896116995,12.706365503080082,2005-02-25,2017-11-10
3662,KAR,3.7312560856864665,7.917864476386037,2009-12-10,2017-11-10
5521,RLI,3.7303531657651923,12.706365503080082,2005-02-25,2017-11-10
4855,ON,3.7248908296943237,12.706365503080082,2005-02-25,2017-11-10
1089,CBRL,3.720223456902572,12.706365503080082,2005-02-25,2017-11-10
5318,PVH,3.7184530631863053,12.706365503080082,2005-02-25,2017-11-10
1017,CAF,3.7165964387658015,11.121149897330595,2006-09-27,2017-11-10
2420,FICO,3.715387886519653,12.706365503080082,2005-02-25,2017-11-10
4643,NSP,3.715145081387119,6.672142368240931,2011-03-10,2017-11-10
6920,WHG,3.715014577259475,12.706365503080082,2005-02-25,2017-11-10
5037,PEG,3.71455223880597,17.853524982888434,2000-01-03,2017-11-10
2334,FB,3.7131578947368418,5.4811772758384665,2012-05-18,2017-11-10
372,ANIK,3.7129310344827586,12.706365503080082,2005-02-25,2017-11-10
649,BBD,3.7035147657602856,12.706365503080082,2005-02-25,2017-11-10
3608,JPM-WS,3.694206611570248,7.216974674880219,2010-08-23,2017-11-10
4338,MTB,3.6934024810678614,17.853524982888434,2000-01-03,2017-11-10
1081,CBM,3.6890672016048143,12.706365503080082,2005-02-25,2017-11-10
2350,FCAU,3.6851351351351354,7.40041067761807,2010-06-17,2017-11-10
3433,IPHS,3.6687532603025557,11.025325119780971,2006-11-01,2017-11-10
718,BEN,3.666794266992423,17.853524982888434,2000-01-03,2017-11-10
6481,TSN,3.666792286916651,12.706365503080082,2005-02-25,2017-11-10
6583,UHS,3.661552135472705,12.706365503080082,2005-02-25,2017-11-10
3288,IDCC,3.653700494255087,12.706365503080082,2005-02-25,2017-11-10
5514,RJF,3.6452786505705306,12.706365503080082,2005-02-25,2017-11-10
6443,TRMB,3.6441260744985677,12.706365503080082,2005-02-25,2017-11-10
5321,PWR,3.641935483870968,12.706365503080082,2005-02-25,2017-11-10
3536,JCOM,3.6413056969095194,12.706365503080082,2005-02-25,2017-11-10
1642,CW,3.638343462677264,12.706365503080082,2005-02-25,2017-11-10
